,Repository,Forks,avg_grade,Correlation
929,JudyDicts.jl,3,0.09626436781609195,-0.07007988161557654
930,qtgraphicaleffects,30,0.0,-0.07007988161557654
931,SongRedux,0,0.004178272980501393,-0.07007988161557654
932,accounts-receivables,0,0.005192557334487235,-0.07007988161557654
933,qtdoc,33,0.0102880658436214,-0.07007988161557654
934,qtquickcontrols,43,0.0966183574879227,-0.07007988161557654
935,qtwebkit-examples,15,0.00436046511627907,-0.07007988161557654
936,meta-hipos-kirkwood,0,0.0007145409074669525,-0.07007988161557654
937,fpga_sandbox,1,0.08088235294117647,-0.07007988161557654
938,Cup-demo,3,0.4087471641038568,-0.07007988161557654
939,sample-http,2,0.0111731843575419,-0.07007988161557654
940,VSSetting,0,0.0023215322112594312,-0.07007988161557654
941,laser_lipo,0,0.07044145873320537,-0.07007988161557654
942,wmb_lib,1,0.004970178926441352,-0.07007988161557654
943,User_Configurable_Gui,0,0.03790983606557377,-0.07007988161557654
944,tdbo,0,0.0021633669857086665,-0.07007988161557654
945,L4D2-Random,5,0.0005785028346638899,-0.07007988161557654
946,MTCF-client,1,0.046327212020033384,-0.07007988161557654
947,arraysorter,2,0.20243902439024392,-0.07007988161557654
948,moona,0,0.014778325123152709,-0.07007988161557654
949,iai_maps,36,0.03526645768025078,-0.07007988161557654
950,henryhadlow.github.io,0,0.0026397888168946484,-0.07007988161557654
951,openonderwijs-csv,0,0.06727272727272728,-0.07007988161557654
952,kotlin_web_demo,0,0.5,-0.07007988161557654
953,inventory-control,0,0.4048370136698212,-0.07007988161557654
954,staff-allocation,0,0.007789943890613935,-0.07007988161557654
955,Xtend-examples,2,0.036297640653357534,-0.07007988161557654
956,test2,0,0.00020401917780271344,-0.07007988161557654
957,brics_actuator,8,0.5,-0.07007988161557654
958,TrackTrigger,1,0.00029490033070965656,-0.07007988161557654
959,nalgebra,333,0.041560102301790275,-0.07007988161557654
960,RelaParSim,0,0.018590575010808474,-0.07007988161557654
961,Run-in-Terminal-Bundle,1,0.026515151515151516,-0.07007988161557654
962,ct4s,0,0.023646496815286626,-0.07007988161557654
963,Grammars,0,0.051789077212806026,-0.07007988161557654
964,stanford_manage_content,1,0.05371900826446281,-0.07007988161557654
965,libgd-vala-samples,0,0.047619047619047616,-0.07007988161557654
966,gcxchk,0,0.04277286135693215,-0.07007988161557654
967,udk02-Audiovisual_Programming,0,0.014077025232403718,-0.07007988161557654
968,udk09-Bits_and_Pieces,3,0.01904761904761905,-0.07007988161557654
969,stanford_publication,1,0.041666666666666664,-0.07007988161557654
970,cu_forward,3,0.05522388059701493,-0.07007988161557654
971,alfred-convert-word-to-pdf,3,0.011494252873563218,-0.07007988161557654
972,Kenwood-TS-680S-Adapter,0,0.0,-0.07007988161557654
973,Datapath_Struct_Behav,0,0.3178826110806363,-0.07007988161557654
974,DThree.jl,10,0.03481012658227848,-0.07007988161557654
975,git2-rs,1,0.014885699096225412,-0.07007988161557654
976,ImageConvolve,0,0.01771771771771772,-0.07007988161557654
977,excalit,2,0.08243727598566308,-0.07007988161557654
978,agile-flipr,3,0.41414141414141414,-0.07007988161557654
979,tinyutils,3,0.051075268817204304,-0.07007988161557654
980,world,0,0.04664723032069971,-0.07007988161557654
981,vih_stories,0,0.07674418604651162,-0.07007988161557654
982,dbe-mechanical,0,8.245710337778367e-05,-0.07007988161557654
983,config,0,0.03773584905660377,-0.07007988161557654
984,puppet-xinetd,0,0.00628140703517588,-0.07007988161557654
985,indesign-helper-scripts,0,0.05555555555555555,-0.07007988161557654
986,indesign-InDDB-tool,1,0.0,-0.07007988161557654
987,audacious-installer,1,0.0975609756097561,-0.07007988161557654
988,acrobat-OptiReader,0,0.17619047619047618,-0.07007988161557654
989,C,0,0.12121212121212122,-0.07007988161557654
990,publ,2,0.0004574687917021856,-0.07007988161557654
991,udk03-Audiovisual_Programming,0,0.01141552511415525,-0.07007988161557654
992,udk04-Audiovisual_Programming,0,0.020274299344066785,-0.07007988161557654
993,udk05-Audiovisual_Performance_Systems,0,0.14887267904509283,-0.07007988161557654
994,calculator,0,0.0030876109610189113,-0.07007988161557654
