,Repository,Forks,avg_grade,Correlation
933,qtdoc,33,0.11733949614954794,-0.07850685911886661
934,qtquickcontrols,43,0.11896739670731618,-0.07850685911886661
935,qtwebkit-examples,15,0.23280794299406204,-0.07850685911886661
936,meta-hipos-kirkwood,0,0.2570404815915004,-0.07850685911886661
937,fpga_sandbox,1,0.2836245223628916,-0.07850685911886661
938,Cup-demo,3,0.5831003625101745,-0.07850685911886661
939,sample-http,2,0.28672623800742125,-0.07850685911886661
940,VSSetting,0,0.16693954739198555,-0.07850685911886661
941,laser_lipo,0,0.39962375609289624,-0.07850685911886661
942,wmb_lib,1,0.08202750875378423,-0.07850685911886661
943,User_Configurable_Gui,0,0.40168853039569563,-0.07850685911886661
944,tdbo,0,0.2129361788618748,-0.07850685911886661
945,L4D2-Random,5,0.2404827199893757,-0.07850685911886661
946,MTCF-client,1,0.24209607947299316,-0.07850685911886661
947,arraysorter,2,0.29165007878702026,-0.07850685911886661
948,moona,0,0.08399294007719048,-0.07850685911886661
949,iai_maps,36,0.25117966248667156,-0.07850685911886661
950,henryhadlow.github.io,0,0.35573534082133773,-0.07850685911886661
951,openonderwijs-csv,0,0.1478018026073059,-0.07850685911886661
952,kotlin_web_demo,0,0.5,-0.07850685911886661
953,inventory-control,0,0.09440350989737775,-0.07850685911886661
954,staff-allocation,0,0.1077542654755141,-0.07850685911886661
955,Xtend-examples,2,0.5444635919551865,-0.07850685911886661
956,test2,0,0.661203951057423,-0.07850685911886661
957,brics_actuator,8,0.5,-0.07850685911886661
958,TrackTrigger,1,0.3027033045120837,-0.07850685911886661
959,nalgebra,333,0.10409047689454716,-0.07850685911886661
960,RelaParSim,0,0.5994364532786165,-0.07850685911886661
961,Run-in-Terminal-Bundle,1,0.4136096567262997,-0.07850685911886661
962,ct4s,0,0.38714719850858337,-0.07850685911886661
963,Grammars,0,0.17361712689292527,-0.07850685911886661
964,stanford_manage_content,1,0.23437154392685697,-0.07850685911886661
965,libgd-vala-samples,0,0.2537145135869392,-0.07850685911886661
966,gcxchk,0,0.6113923342032113,-0.07850685911886661
967,udk02-Audiovisual_Programming,0,0.29275441092794663,-0.07850685911886661
968,udk09-Bits_and_Pieces,3,0.29992923126631055,-0.07850685911886661
969,stanford_publication,1,0.15154706027576187,-0.07850685911886661
970,cu_forward,3,0.021879547132695208,-0.07850685911886661
971,alfred-convert-word-to-pdf,3,0.39030022924788665,-0.07850685911886661
972,Kenwood-TS-680S-Adapter,0,0.1344290254296457,-0.07850685911886661
973,Datapath_Struct_Behav,0,0.4843503665556803,-0.07850685911886661
974,DThree.jl,10,0.39372976678359806,-0.07850685911886661
975,git2-rs,1,0.21311204310928417,-0.07850685911886661
976,ImageConvolve,0,0.07897865642336663,-0.07850685911886661
977,excalit,2,0.2288508094506648,-0.07850685911886661
978,agile-flipr,3,0.4974947830635476,-0.07850685911886661
979,tinyutils,3,0.18621595459302015,-0.07850685911886661
980,world,0,0.3744083798237885,-0.07850685911886661
981,vih_stories,0,0.1995786992546565,-0.07850685911886661
982,dbe-mechanical,0,0.4651856825224193,-0.07850685911886661
983,config,0,0.0895367638704977,-0.07850685911886661
984,puppet-xinetd,0,0.40143576082712723,-0.07850685911886661
985,indesign-helper-scripts,0,0.5111136741351611,-0.07850685911886661
986,indesign-InDDB-tool,1,0.18421052631578944,-0.07850685911886661
987,audacious-installer,1,0.4602489153398862,-0.07850685911886661
988,acrobat-OptiReader,0,0.1409924905735816,-0.07850685911886661
989,C,0,0.20073679386775145,-0.07850685911886661
990,publ,2,0.23741002347618714,-0.07850685911886661
991,udk03-Audiovisual_Programming,0,0.52004772891679,-0.07850685911886661
992,udk04-Audiovisual_Programming,0,0.48031489177373193,-0.07850685911886661
993,udk05-Audiovisual_Performance_Systems,0,0.5956239991808466,-0.07850685911886661
994,calculator,0,0.07872211120415751,-0.07850685911886661
